song_id,song_title,artist,album,genre,release_date,duration,popularity,stream,language,explicit_content,label,composer,producer,collaboration
SP24198,Administration should.,Carla Patel,It forget.,Electronic,2019-12-28,,51,9877636,English,Yes,Sony Music,Michael Allen,Gary West,
SP4929,Artist wall life.,Mark Grant,Federal top.,Electronic,2011-07-14,249.0,84,31200340,English,No,Universal Music,Melinda Daniels,Michelle Benson,Ronald Rivers
SP14722,Door wall hit.,Kimberly Conner,Blue.,Hip-Hop,2003-02-04,286.0,26,16394541,Spanish,No,Def Jam,Laura Webb,Dawn Lloyd,
SP9990,Language art.,Chase Anderson,Share soon.,Electronic,2005-06-18,248.0,7,38083189,English,Yes,Def Jam,Martin Lewis IV,Molly Rodriguez,
SP8034,Natural yourself.,Kenneth Dougherty,Rich.,Hip-Hop,2011-04-04,195.0,44,5025583,French,Yes,Warner Music,Kristin Contreras,Michael Martin,
SP23462,Agreement clear.,Jessica Adkins,Same strong.,Folk,2018-06-25,,99,99400595,English,Yes,Universal Music,Molly Davenport,Stacy Guerrero,Edward Scott
SP23350,Might hear.,Nicholas Ellis,Most.,Pop,1996-11-28,315.0,98,48082941,English,Yes,Warner Music,Patrick Schmidt,Sonya Harrell,
SP27945,Middle officer.,John Phillips,Whose yes.,Hip-Hop,2004-08-13,269.0,31,91414885,English,No,Sony Music,Tracy Obrien MD,Carla Hunt,
SP16070,Food Mr billion.,Alice Black,Speech as.,Electronic,2013-02-06,150.0,80,3918327,English,No,Indie,Margaret Haas,Katherine Fields,
SP17058,Eight gas maintain.,Andrew Tucker,Business break.,Electronic,2020-09-30,260.0,79,13148578,English,No,Warner Music,Brian Gutierrez,Isabella Ortiz,
SP22514,Like society.,Megan Hart,Along.,Country,2003-11-14,281.0,91,20926122,Spanish,No,Warner Music,David Thompson,Stephanie Kim,Chad Watkins
SP3937,Thank reveal.,Donna Salinas,Start happy.,Jazz,2021-05-29,246.0,37,22261318,Spanish,Yes,Sony Music,Adrian Riley,Jared Williams,Carla Black
SP19973,Only former.,Chris Boyle,Return front.,Electronic,2001-08-06,185.0,10,94718935,English,No,Sony Music,Jennifer Li,Rebekah Ford,
SP5976,Should approach policy.,Deborah Russell,Huge.,Pop,2024-10-02,254.0,30,42737477,English,No,Warner Music,Michael Delacruz,James Wilson,
SP5088,Month major.,John Caldwell,Sea.,Electronic,2002-07-03,,56,62354059,French,No,Warner Music,Steven Santiago,Tyler Thomas,Ashley Barnes
SP37436,Sister campaign.,Lindsay Harrell,Magazine.,Electronic,2012-11-06,296.0,100,92457315,English,Yes,Warner Music,William Huang,Michael Lopez,
SP36160,Pass glass benefit.,Rachel Dougherty,Relationship myself.,Pop,2013-02-03,161.0,8,54287392,Spanish,No,Def Jam,Robert Morales,Nicole Ramirez,
SP30990,Option.,Robert Reynolds,Involve.,Hip-Hop,1998-05-26,246.0,99,12400654,English,Yes,Def Jam,Catherine Swanson,Justin Grimes,
SP1660,Through ok.,John Williams,Agreement.,Electronic,2011-10-17,268.0,49,23327715,Italian,Yes,Warner Music,Kathy Richardson,Gina Nash,Kimberly Torres
SP23203,Thank time particular.,Jacqueline Daugherty,Each.,Pop,1995-11-03,231.0,89,66663211,English,No,Sony Music,Timothy Howell,Dr. Madison Poole,Alyssa Lambert
SP7465,General.,James Snyder,Matter.,Hip-Hop,2014-06-11,201.0,25,55635016,English,Yes,Indie,Anna Ramirez,David Rosario,
SP22082,Teach us already.,Holly Reyes,Too strategy.,Pop,2006-02-07,228.0,77,5681174,Japanese,No,Sony Music,Brian Campbell,Bonnie Dixon,
SP9819,Cover staff police.,Rebecca Davis,Method pretty.,Hip-Hop,2012-06-13,305.0,96,48320056,English,No,Atlantic Records,Peter Crane,Tiffany Cohen,
SP45527,Around black lead.,Judith Ramirez,Stop four.,Pop,2009-12-20,206.0,76,77442624,,Yes,Sony Music,Mr. Wayne Byrd,Samantha Wood,
SP33203,Garden history seven.,Richard Cohen,Actually.,Hip-Hop,2020-07-02,234.0,13,51891883,Korean,Yes,Def Jam,Carol Guzman,Sharon King,
SP16773,Listen cost.,Rachel Foster,Still.,Pop,2000-05-03,222.0,26,86183161,,Yes,Warner Music,Mary Walker MD,Tina Crawford,Alison Solomon
SP34294,If people.,Janet Smith,Information feeling.,Electronic,2017-11-13,209.0,88,81014876,English,Yes,Sony Music,Scott Gilmore,Nicole Cox,
SP9039,Media pressure PM.,Mary Garcia,Parent standard.,Classical,2010-12-05,,50,33485505,English,Yes,Warner Music,Brittany Robinson,Lauren Brown,
SP46373,Think effect.,Kristin Bell,Major officer.,Pop,1997-08-24,204.0,50,36933869,English,Yes,Indie,Albert Wood,Cheryl Carter,Lisa Powers
SP27959,Door serve far.,Steven Nelson,Support process.,Electronic,2020-12-10,244.0,56,23650459,,Yes,Sony Music,William Haley,Ronald Miller,David Foster
SP1557,Range.,Mr. Troy Barton,Back record.,Electronic,2015-06-02,259.0,87,55177978,English,No,Warner Music,William Hall,Denise Campbell,
SP25405,Certainly.,Cassandra Newton,Within fight.,Classical,2008-10-25,251.0,51,44946790,English,Yes,Def Jam,Veronica Hoffman,Theresa Rice,David Peters
SP33513,Current drug clearly.,Stanley Kennedy,Trade.,Hip-Hop,2019-02-10,251.0,19,39682552,,Yes,Def Jam,Monica Lyons,Betty Smith,
SP45903,Official Mr.,Tracy Wilson,Common.,Hip-Hop,2004-07-12,288.0,19,58837973,English,Yes,Universal Music,Tina Russo,Dr. John Rodriguez,
SP41024,Feeling school.,Sarah Gomez,State interview.,Electronic,2021-04-30,263.0,84,94010720,English,No,Universal Music,Steven Hodges,David Small MD,Randall Green
SP45628,Board budget.,Laura Bush,Five section.,Electronic,2000-04-05,177.0,30,73228385,Italian,Yes,Atlantic Records,Gregory Diaz,Shawna Mcdaniel,
SP26921,Fight.,Ryan Reyes,Tv.,Folk,2002-01-03,239.0,43,4821674,English,No,Def Jam,Samuel Simpson,Lisa Wilson,Kristie Prince DDS
SP5577,Body its.,Lori Smith,Particularly probably.,Pop,2001-11-17,,13,93413695,Spanish,No,Warner Music,Daniel Reed,Brandon Yoder,Michael Smith
SP11746,Interesting other crime particularly.,Kathryn Andersen,Health.,Hip-Hop,2018-03-02,312.0,25,79870288,English,No,Sony Music,Steven Nelson,William West,
SP3013,Democratic follow clearly.,Martin Daniels,Explain stuff.,Electronic,2012-07-26,172.0,10,7313272,English,Yes,Universal Music,Thomas Rodriguez,Damon Anderson,Stephen Baker
SP16829,Focus space administration.,Autumn Walton,Project.,Electronic,2022-04-01,218.0,86,49288220,,Yes,Warner Music,Christy Cameron DDS,Tonya Monroe,Kelly Murphy
SP43923,Place.,Austin Logan,Oil manage.,Hip-Hop,2023-02-01,,96,88322190,,No,Universal Music,Tamara Johnson,Mr. Zachary Potter,
SP19554,Development deep less.,Alexander Harmon,Scientist view.,Jazz,2014-07-23,303.0,37,5922335,English,No,Def Jam,Kathleen Wilson,Margaret Murphy,Cindy Mendoza
SP42438,However audience line.,Megan Chang,Factor.,Electronic,1998-12-29,300.0,34,50807955,English,Yes,Atlantic Records,Dr. Felicia Erickson MD,Eric Walker,
SP38014,Plan research shake.,Katie Stewart,Radio.,Classical,2003-10-11,,71,67063346,English,Yes,Atlantic Records,Kristina Stanton,Gabriel Phillips,
SP6467,Anything budget well available.,Richard Fisher,Enough.,Pop,2004-10-27,292.0,69,38284583,French,No,Atlantic Records,Brandon Jones,Barbara Patterson,
SP42170,Through mention skill.,Brian Nixon,Give.,Pop,2022-01-30,217.0,42,47354657,English,No,Sony Music,Sharon Williams,Bryan Bruce,
SP47109,Watch every nature.,Sheri Smith,Music.,Pop,2005-06-14,203.0,57,29806286,Spanish,Yes,Indie,Zachary Evans,Jeremy Butler,
SP48906,Despite.,Angel Lee,Every let.,Hip-Hop,2009-12-07,,39,9337829,English,No,Sony Music,Andre Johnson,Mr. Billy Hansen,
SP46569,Go news only what.,Thomas Lee,Fly.,Hip-Hop,2008-03-06,246.0,51,46304980,French,No,Indie,Matthew Garcia,Richard Eaton,
SP4317,Expert.,Kimberly Noble,Dream.,Hip-Hop,2003-10-11,252.0,32,86071817,,Yes,Def Jam,Nathan Blair,Shawn Rhodes,
SP45701,Good.,Shelly Thomas,Star believe.,Electronic,1997-10-05,235.0,67,83365171,English,No,Atlantic Records,Linda Griffith,Andres Ryan,
SP47056,There exist.,Christopher Sims,Figure similar.,Electronic,2016-11-29,231.0,12,30192436,French,No,Indie,Dwayne Martin,Holly Cole,Amy Berger
SP14212,Candidate.,Lisa Horton,This anyone.,Electronic,2019-12-05,296.0,27,93553046,,No,Def Jam,Cindy Anthony,Daniel Torres,Jacob Robinson
SP49867,Child argue.,Sean Harris,Wait catch.,Electronic,2015-06-10,271.0,9,1944230,English,No,Warner Music,Darren Williams,Victoria Gutierrez,
SP39143,Thing.,Jose Jenkins,Force.,Pop,2007-07-25,256.0,17,87107977,English,Yes,Atlantic Records,Lisa Medina,Melanie King,Christopher Harrison
SP43983,Executive serve institution.,Steven Diaz,Technology.,Electronic,2014-09-03,188.0,53,694922,,Yes,Sony Music,Michael Knox,Kristina Stokes,Craig Moore
SP28026,Employee impact.,Jennifer Peterson,As.,Classical,1997-12-16,149.0,88,50527935,English,Yes,Atlantic Records,Sean Anderson,Christopher Lawson,
SP20594,Use director your.,Christina Santana,Area.,Jazz,2008-02-20,280.0,69,45690473,Korean,Yes,Sony Music,Dr. Catherine Keith,Sarah Carter,
SP43883,Total arm financial nor.,Matthew Collins,Court fly.,Hip-Hop,2008-12-29,207.0,13,56573523,English,No,Universal Music,Casey Hodge,John Taylor,Terry Ortega
SP32296,Recognize affect reach consumer.,Justin Duncan,Main since.,Hip-Hop,2012-10-14,193.0,22,57615027,English,Yes,Sony Music,Michael Mathis,Elijah Saunders,
SP17467,Hot art.,Ryan Dougherty,Pm.,Pop,2019-08-09,245.0,2,21582709,English,Yes,Def Jam,Michelle Long,Michael Andersen,Joshua Trevino
SP21695,Daughter film blue.,James Mills,Form area.,Pop,2008-01-28,268.0,66,60510515,English,No,Warner Music,Jacqueline Roberts,Adriana Carr,
SP40020,Ground effort.,Laura Edwards,Minute bed.,Electronic,2024-06-05,282.0,31,20038447,English,No,Universal Music,Timothy Huffman,Thomas Walsh,
SP46173,Sea human.,Matthew Knapp,Full notice.,Electronic,2005-07-26,187.0,100,82739424,English,Yes,Sony Music,Paul Davis,Brandon Sullivan,
SP37948,Last current general.,Jonathan Kramer,Impact under.,Hip-Hop,2006-01-24,361.0,100,68905240,French,Yes,Universal Music,Christopher Johnson,Patrick Holmes,
SP15641,Social rest.,Patrick Wise,Out blue.,Electronic,2013-10-01,45.0,35,57228171,English,No,Atlantic Records,Tina Fitzpatrick,Brianna Hill,
SP46245,Prevent peace management.,Miss Wanda Williams,During.,Electronic,1997-08-01,202.0,72,24867965,,No,Universal Music,Debra Reed,Mrs. Ann Fletcher,Dwayne King
SP35491,Itself suddenly.,Haley Wilson,Administration.,Hip-Hop,2005-05-04,180.0,33,49408943,English,Yes,Warner Music,Penny Holmes,William Boyle,
SP17243,She TV.,Jeffrey Medina,Above skin.,R&B,2004-04-15,,53,84308814,English,No,Atlantic Records,Melanie Franklin,Kevin Camacho,Cindy Hobbs
SP14154,Case chair.,Michael Carroll,Yet about.,Electronic,2012-08-05,225.0,100,55692497,English,No,Indie,Dawn Stout,Bryan Campbell,
SP24158,Day bank single.,Miss Christine Anthony,Where.,Electronic,2011-12-13,208.0,56,89710345,English,Yes,Sony Music,Danielle Carpenter,Adam Smith,
SP17429,Write dark.,Dr. Linda Johnson,Help teacher.,Country,2013-03-15,257.0,7,4758787,German,No,Indie,Laura Green,Stefanie Rodgers,
SP8722,Laugh serve.,Justin Rivera,During exist.,R&B,2013-03-04,216.0,52,41469049,English,Yes,Def Jam,Joshua Wilkerson,Sherri Serrano,
SP33643,Where safe card.,Curtis Valentine,Education.,Pop,2015-03-03,215.0,39,38284721,English,Yes,Indie,Chase Stephens,Amanda Jensen,
SP25245,View nature.,Tasha Best,Media.,Classical,2008-04-14,,40,54413060,Korean,Yes,Indie,Heather Green,Michelle Mooney,Benjamin Robinson
SP25135,Medical doctor prepare young.,Richard Gonzalez,Medical.,Country,2011-12-06,213.0,57,11050675,English,Yes,Universal Music,Tammy Harmon MD,Melissa Taylor,Justin White
SP33054,Might audience.,Austin Callahan,Left western.,Pop,2021-07-17,235.0,42,9768830,English,Yes,Indie,James Holloway PhD,Lori Webster,
SP41921,Note culture worry.,Stacey Wilson,Thousand assume.,Pop,2022-12-20,204.0,72,16336265,English,Yes,Indie,Bill Jones,Jamie Riley,
SP25599,Day business music.,Justin Boyle,Number.,Folk,1995-03-13,230.0,77,73502402,English,No,Warner Music,Meredith Riggs,Destiny Dominguez,Carmen Fischer
SP16191,Understand church themselves.,Christina Garcia,Politics.,Electronic,2014-11-29,193.0,88,5896129,English,No,Def Jam,Anthony Kemp,Mary King,
SP15544,East follow.,Jacob Sanchez,Perform.,Hip-Hop,1997-12-21,236.0,86,96750099,English,No,Warner Music,Andrea Hubbard,Angela Murphy,Sarah Parks
SP6716,Measure goal police.,Marvin Morris,None.,Jazz,2015-03-09,,52,71800510,English,No,Sony Music,Holly Burke,Tammie Miller,Daniel Rodriguez
SP3146,Box election mission.,Allison Lyons,Nothing.,Pop,2009-03-30,156.0,55,54892566,English,No,Indie,Denise Ellis,Randy Reyes,
SP8074,Affect something season.,Joshua Hamilton,Their day.,Pop,2002-06-11,194.0,99,60182518,English,No,Universal Music,Nicole Lopez,Brandon Campos,
SP18481,Picture section.,Christopher Meyers,Traditional also.,R&B,2011-09-27,286.0,75,79087603,English,No,Atlantic Records,Hannah Banks,Karen Willis,
SP16636,Project risk possible.,Cheryl Phelps,One cup.,Pop,2013-03-25,262.0,11,89887083,English,Yes,Warner Music,Ellen Chen,Erin Marsh,Rebecca Serrano
SP16405,Sort.,Lisa Daniels,Discover listen.,Classical,1995-06-29,,16,11105934,French,No,Indie,Rachel Wong,James Rivera,
SP10637,Save also.,Cameron King,Available.,Pop,2016-01-18,193.0,11,11926394,French,No,Def Jam,Joshua Reyes,Amy Holt,
SP23210,Nearly establish relate.,Michael Cunningham,Ever.,Jazz,2010-09-12,344.0,88,79637912,Spanish,No,Indie,Morgan Miller,Jeffrey Anderson,
SP44841,Picture believe culture.,Michael Marsh,Study.,Hip-Hop,2003-07-23,137.0,23,48524280,English,No,Indie,Amanda Davis,Jonathan Thornton,
SP45870,Run environmental music.,Victor Wilson,At.,Country,2022-06-05,292.0,98,53528727,,No,Indie,Jessica Beasley,Jessica Brown,
SP48954,Major standard music.,Rebecca Mcclain,World ask.,Classical,2003-09-26,270.0,69,48364922,German,No,Atlantic Records,Emily Bennett,Amanda Flowers,
SP37700,Prove simply foot.,Tony Casey,Challenge scientist.,Electronic,2009-04-30,221.0,47,67671296,English,No,Def Jam,David Mendez,Robin Watson,
SP0784,Event recently whose.,Michael Thompson,Network even.,Hip-Hop,2012-10-24,280.0,80,12968957,English,Yes,Def Jam,Matthew Burnett,Stephanie Johnson,
SP12142,Figure same.,Michael Davidson,Notice.,Electronic,1995-07-03,268.0,1,78003535,English,No,Atlantic Records,Angela Cox,Melissa Walters,
SP35892,Information seem take.,Francis Burton,Fire.,Hip-Hop,2020-07-09,315.0,38,69125052,English,Yes,Atlantic Records,Jennifer Reeves,Richard Hill,
SP38708,Appear standard.,Molly Sims,Board hope.,Pop,2024-07-18,,5,87493561,English,Yes,Def Jam,Lauren Gomez,Julie Case,Amanda Park
SP35245,Nor specific standard.,Adam Reed,Miss.,Hip-Hop,1998-03-23,221.0,31,26463745,French,No,Atlantic Records,Tyler Smith,Dylan Long,Thomas Miller
SP28673,Image course the.,Shannon Peterson MD,Then power.,Electronic,2001-06-13,254.0,47,71073897,English,Yes,Def Jam,Michael Simmons,Dylan Wheeler,
SP19797,Skill say find.,Samantha Brown,Cultural guy.,Hip-Hop,2009-03-09,211.0,18,70867302,English,Yes,Atlantic Records,Amy Jensen,Trevor Johnson,
SP2016,Region Congress through.,Johnny Reese,International.,Pop,2020-01-20,287.0,46,73694123,English,Yes,Warner Music,Yvonne Bailey,Kelly Bailey,Carrie Winters
SP7471,Upon I together.,Steven Collins,Building.,Hip-Hop,2017-05-06,193.0,59,74401987,English,Yes,Sony Music,Ryan King,Sharon Edwards,Mark Martin
SP16304,Material now cell.,Robert Howard,Book.,Electronic,2022-10-03,259.0,45,33432726,English,No,Universal Music,Amanda Anderson,Brad Chang,
SP5181,Happy serious.,Eric Gonzales,Test source.,Hip-Hop,2001-02-08,188.0,92,95730303,English,Yes,Universal Music,Matthew Brown,Peter Barr,
SP33517,Model listen center.,Randall Huang,Woman soon.,Hip-Hop,2012-03-01,194.0,57,96654728,Japanese,Yes,Warner Music,Daniel Nicholson,Xavier Schwartz,Bobby Knox
SP10628,Ever.,Ana Lee,See.,Electronic,2001-12-12,187.0,8,58109290,English,No,Universal Music,Kirsten Adams,Brianna Gomez,
SP21416,Hope break perhaps.,Audrey Fitzpatrick,Dog six.,Electronic,2018-10-24,249.0,61,89190904,English,Yes,Warner Music,Bryan Nguyen DDS,Ashley Kelly,
SP34733,Tv magazine.,Ricky Gonzalez,Pull everyone.,Jazz,2009-06-28,268.0,52,79142644,English,No,Warner Music,Mary Greer,Danny Harris,Robert Green
SP15853,About certain poor.,Stephen Campbell,Different increase.,Pop,2005-12-04,229.0,73,30004623,Spanish,Yes,Universal Music,Madison Larson,Thomas Brown,Benjamin Bailey
SP27394,Nation himself.,Catherine Mcneil,House.,Jazz,1996-08-14,235.0,76,8906445,Korean,No,Atlantic Records,Dennis Allen,Terry James,
SP25597,Enjoy something.,Kathleen Garcia,Since.,Electronic,2009-12-02,197.0,68,94022863,English,Yes,Universal Music,Cameron Jackson,Amy Rodriguez,
SP20615,Middle let.,Douglas Moore,Wind choice.,Electronic,2003-02-06,224.0,27,1041595,English,No,Warner Music,Kenneth Mason,John Meza,Mario Lewis
SP25782,Fight life build.,Emily Smith,Pull moment.,Pop,2019-03-23,,51,90613621,English,No,Indie,Michelle Reilly,Mr. Eric Donovan MD,
SP44825,Difference pull.,Amber Tanner,Help.,Pop,1999-11-17,268.0,33,74561898,Italian,No,Atlantic Records,Tyler Mitchell,Christine Ward,
SP47918,Audience after room.,Yvonne Jackson,Question.,Electronic,2004-10-11,267.0,69,39107117,Spanish,Yes,Atlantic Records,Heather Stephens,Daniel Merritt,
SP16766,Sure media summer run.,Matthew Perez,Something.,Pop,2009-09-02,209.0,55,16238203,Korean,Yes,Indie,Kent Neal,Kerry Jones,
SP29028,North man.,Robert Miller,Few.,Hip-Hop,2004-05-04,273.0,66,55495788,English,Yes,Indie,Thomas Collins,Donald Robertson,Isabel Davis
SP10961,Body.,Michael Williamson,Leader.,Hip-Hop,2022-09-12,236.0,41,77932246,English,No,Atlantic Records,Jorge Johnson,Jose Combs MD,Barbara Quinn
SP29235,Expert relationship most.,Sabrina Castro MD,Million.,Pop,1996-07-26,225.0,60,78235629,Italian,Yes,Sony Music,Blake Ramirez,April Lopez,
SP7095,Despite nothing benefit.,Justin Cummings,School environmental.,Hip-Hop,2019-05-23,263.0,78,1792213,English,Yes,Def Jam,Tina Liu,Brandy Wilkinson,
SP44641,Now southern usually.,Lisa Williams,Hair science.,Electronic,2005-10-22,219.0,50,91324660,Italian,No,Atlantic Records,Neil Wilkins,Patrick Santiago,
SP41589,Figure night nation growth.,Colton Norton,Live.,Pop,1998-04-25,242.0,88,62772039,English,No,Atlantic Records,Kristina Wright,Wesley Knight,Patrick Roberts
SP7590,Draw off rather usually.,Dr. Justin Mays,Local color.,Classical,2011-04-25,206.0,12,25371347,English,No,Atlantic Records,Jennifer Miller,Joshua Smith,
SP45531,Unit gas I.,Kelly Cooper,Left box.,Pop,2001-11-10,158.0,50,12983264,English,Yes,Warner Music,Lori Jenkins,Ronald Martinez,
SP46085,Stay.,Donald Black,Newspaper sometimes.,Electronic,2010-11-03,269.0,62,57037471,English,No,Warner Music,Robert Green,Timothy Acosta DDS,
SP0980,Before get.,Timothy Clay,His what.,Pop,2009-06-09,186.0,28,32955139,English,Yes,Sony Music,Matthew Sherman,Teresa Clay,
SP49204,Minute so guess.,Stacey Fisher,Threat must.,Electronic,2002-01-01,194.0,94,33564524,French,Yes,Universal Music,Jesse Davis,Christopher Mcclure,
SP10764,Situation sister.,Anthony Norton,Total.,Reggae,2021-11-25,326.0,70,35638077,English,No,Warner Music,Jennifer Lopez,Stephanie Duffy,Henry Pope
SP13267,Probably walk.,Timothy Joseph,Early security.,Electronic,1997-01-12,196.0,28,7995902,English,No,Sony Music,Glen Peterson,Tom Cooper,
SP34448,Pattern condition method go.,Carl Murray,Without strategy.,Pop,1996-07-23,237.0,86,24601959,English,No,Warner Music,Jeffrey Gibbs,Brandon Rivera MD,
SP1792,Position production memory.,Roberta Tucker,Reveal.,Hip-Hop,2023-06-08,234.0,27,45291479,Spanish,Yes,Warner Music,Christopher Torres,Mark Reeves,
SP18569,Leader especially economy.,Kathryn Ross,Particular large.,Pop,2009-01-07,207.0,93,64508402,English,No,Indie,Steven Foley,Selena Simmons,
SP13595,Voice east.,Dr. Logan Phillips,Identify option.,Pop,2023-06-28,193.0,99,43710706,English,No,Warner Music,Jill Bass,Manuel Wells,
SP25432,Space couple.,Joshua Rodriguez,Site central.,Country,2019-11-19,228.0,34,83861953,Spanish,Yes,Atlantic Records,Anthony Petty,Robert Shields,Sandra Garcia
SP45649,Crime adult.,Jordan Jones,Total.,Hip-Hop,2016-12-31,270.0,52,25868429,English,No,Indie,Leon Howell,Shelby Le,
SP6409,Important positive see.,Justin Salinas,Exactly arm.,Hip-Hop,2003-09-09,213.0,25,86884245,English,No,Warner Music,Elizabeth Brown,Victoria Lynch,
SP25587,Project all.,Laura Tran,Beautiful.,Electronic,2003-01-16,337.0,37,40805231,English,No,Sony Music,Amanda Schwartz,Melissa Gutierrez,
SP45408,Pay receive.,Dr. Brittney Serrano,Language.,Electronic,2009-09-17,312.0,40,42794782,English,No,Sony Music,Sandra Butler,Kara Collins,
SP20391,Approach high.,Maureen Walton,Scene admit.,Electronic,2020-03-04,,100,69702260,French,No,Sony Music,Claudia Smith,Angela Davis,
